id	preprotext	irony
190861197350932480	In20righe : TOPIC_Sondaggio SWG : TOPIC_Grillo TOPIC_terzo partito , dopo Pd e Pdl URL_TOKEN	0
821066113245151237	"In un paese carente di TOPIC_lavoro il ministro TOPIC_Minniti esce con una frase geniale : "" sono benvenuti tutti gli immigrati che vogliono lavorare "" ."	1
507227453715402752	In tutto questo di aggiustare le scuole che cadono a pezzi ne hanno parlato ? TOPIC_labuonascuola non mi crolla in testa !	1
520563070092181504	In tutta Italia oltre 80mila studenti sono scesi in piazza contro TOPIC_labuonascuola del premier Renzi , per dire al . . URL_TOKEN	0
835229338685566976	In sintesi 2 TOPIC_rom che rovistano in un TOPIC_cassonetto della TOPIC_Lidl a caccia di cibo scaduto e un TOPIC_politico che ci rovista in cerca di voti .	1
827423374561386496	In romania 200mila in piazza x protestar contro corruzione . . In Italia 4 gov non eletti , disoccupazione , immigrazione e tasse al max , nulla EMOJI_829	0
821671275672244225	In realtà i migranti si trovano sottoterra e smuovono le placche URL_TOKEN	1
137261616612900865	In Rai moltissimi ritrovano il gusto per la santa messa del mattino . . Ulteriore miracolo del Governo Monti . .	1
807290272266776577	In questo periodo ci sono più villaggi di babbo Natale che campi rom .	1
144040619789127680	In questo momento alle commissioni Bilancio riunite di Camera e Senato per illustrare le politiche di coesione del Governo TOPIC_monti	0
507189558329749504	In quanto al merito : cosa ce ne facciamo delle specializzazioni e abilitazioni già acquisite fino ad oggi ? CARTA STRACCIA ? TOPIC_labuonascuola	1
193276336763187202	In qst giorni in TOPIC_Italia , EMOJI_640 va bene niente . . TOPIC_Piove , TOPIC_Monti TRUFFA , TOPIC_Politici CAZZEGGIANO e TOPIC_Grillo dice CAZZATE . . Insomma QUALE TOPIC_Futuro ?	0
826442046722408449	In pratica è sempre colpa dei neri / musulmani anche quando vengono uccisi . Perfetto . URL_TOKEN	1
132037801498783744	In Mario Monti we trust ! TOPIC_acasa	0
827063443291242496	In Kenia oltre ai resort di lusso ci sono musulmani Presto si imporranno anche da noi URL_TOKEN	0
521391069079298048	"In Italia si muore come "" mosche "" a colpi di "" neutrini "" . TOPIC_labuonascuola TOPIC_exministri TOPIC_vitalizi TOPIC_italia5stelle TOPIC_scuola URL_TOKEN"	1
517645280741949440	In Italia ogni 4 minuti un giovane perde il lavoro . Tra un' oretta comunque sarà tutto finito . [ AUTHOR_TOKEN ]	1
566645692337500161	In Italia non ci saranno mai attentati terroristici islamici , hanno ciò che vogliono , gli diamo pure le navi gratis x venire in Europa !	1
515960109089165315	In Italia la scuola è l' unica squadra in cui i giocatori non amano giocare e gli allenatori sono considerati nemici , lontana TOPIC_labuonascuola	1
554265537220726784	In Francia , sono 1.00 . 00 in piazza contro il terrorismo . In Italia , sono negli stadi per seguire il campionato di calcio . . TOPIC_jesuischarlie	1
715637553920098309	In fondo il ministro Guidi ha solo dirottato una legge per amore . [ AUTHOR_TOKEN ]	1
507180060311580675	In effetti , potevano stare un po ' più attenti alla sillabazione . TOPIC_labuonascuola TOPIC_ilcattivoword TOPIC_sischerza URL_TOKEN	1
598062415478153216	In circoscrizione x un documento a Roma ! più extracomunitari che Italiani ho l' impressione di essere in paese straniero !	1
136789941102452737	In bocca al lupo Professor Monti . . Buon lavoro ! TOPIC_oramonti TOPIC_berlusconifuoridaicoglioni	0
164735571829325825	In 20 giorni la fiducia nel governo TOPIC_Monti sale di 5 punti percentuali . Decine di telegrammi di cordoglio giunti a TOPIC_Berlusconi	1
854769444555542529	In TOPIC_Italia a violentare e uccidere le donne , sono solo gli stranieri Lo fa sapere , AUTHOR_TOKEN TOPIC_FarneticazioniRazziste	1
152385287094407168	In TOPIC_conferenzastampa Governo Monti inviti al coraggio , equità , sostenibilità : tutte cose che non si mangiano . TOPIC_hyperfail	1
811795893284388864	imprendittore : sto dietro alla mia azienda non perdo tempo al supermercato per le scarpe se mai rifletto che fa l' islam a Berlino : combatto	0
519493265331339264	Impianto del governo è ricco di punti interrogativi , ma anche di nodi da sciogliere TOPIC_labuonascuola AUTHOR_TOKEN	0
507097476101603330	Impegno per l ' TOPIC_adozione . Segnali concreti . Linee Guida TOPIC_scuola TOPIC_adozione . TOPIC_labuonascuola AUTHOR_TOKEN AUTHOR_TOKEN	0
524273141372432384	Immissioni in ruolo precari scuola Scuola URL_TOKEN via AUTHOR_TOKEN TOPIC_labuonascuola	0
792638875478949888	Immigrazione , sorpasso dopo anni : più italiani all' estero che stranieri in Italia URL_TOKEN	0
193096322604220418	Immagino che TOPIC_Grillo voglia far ci uscire dall' Euro per tornare alla Dracma .	1
847417280715603972	immagino anche x il terrorista minorenne arrestato con tre complici a Venezia . . AVANTI COSI ' . . sinistronzi URL_TOKEN	0
815105299564654592	Imam islamico shock : “ Fare gli auguri è un grave peccato . Peggio . . URL_TOKEN	0
569006742190866432	ilGiornale . it : Roma città aperta e i terroristi già ridono . URL_TOKEN	1
683965267689472000	Ilaria Cucchi posta la foto di un carabiniere indagato . Voleva sapere cosa si prova a stare dalla parte del torto . [ AUTHOR_TOKEN ]	1
816736561836474368	Il vostro bisogno di deridere Sumaya Abdel Qader perché porta il velo , perché musulmana , chiarisce quanto siate razzisti . TOPIC_ottoemezzo	0
517575092562591744	Il virus Ebola arriva in America . “ È qui per lavoro ? Ha intenzione di provocare un genocidio ? Dove risiederà ? “ [ AUTHOR_TOKEN ]	1
136881218661793792	Il vecchio governo paragonato al governo TOPIC_monti sembra il cast di un film di lino banfi e Renzo montagnani rispetto ad uno di scorsese	1
793546553386528769	IL Vaticano non tema i migranti . Non ne ho ancora visti coricati nei giardini vaticani .	1
650594440478896128	Il Vaticano chiede le dimissioni del monsignore gay . Ora vai a capire quale . [ AUTHOR_TOKEN ]	1
835283141447270402	Il tuo parlare cosi raffinato deduco che l' hai appreso con i migranti clandestini e i rom . Infatti dice tutto di ciò che sei . . . URL_TOKEN …	1
559627770620542976	Il trionfo di Tsipras in Grecia è il più grande successo della sinistra italiana dai tempi di Zapatero in Spagna . [ AUTHOR_TOKEN ]	1
143021867832324096	Il terzo polo dà appoggio totale a Mario Monti , ma di chi ti eri andato a fidare ? ( cit . TOPIC_MIOPADRE )	1
844981035087605760	Il terrorista di Londra si chiama Khalid Masood Cittadino britannico , 52 anni , già noto agli 007 URL_TOKEN	0
575735151818358784	Il terrorista ' ' Jihadi John ' ' , ha guardato i Teletubbies prima delle esecuzioni . Anche perché Peppa Pig è proibita per motivi religiosi	1
852495826064736256	Il tassista della stazione anziano quando vede rom e straniere va in visibilio	0
464685605742714880	Il sito PornHub pianterà un albero ogni 100 video visualizzati . Temo non ci siano abbastanza terre emerse . [ CONTINUA URL_TOKEN ]	1
507983143266418689	Il senso di AUTHOR_TOKEN per la scuola , la buona scuola . AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN URL_TOKEN	0
136022399610130432	IL SENATORE MARIO MONTI INCARICATO AL GOVERNO E LO SPREAD SCENDE : 14/11 / 2011 ROMA Ieri sera il presidente Napolitano . . URL_TOKEN	0
543425044668768256	Il segretario Uil Barbagallo : “ Oggi fermiamo l' Italia per far la ripartire “ . Deve aver studiato informatica . [ AUTHOR_TOKEN ]	1
803586069920813057	Il rom che derubò Ermes dà fuoco alla sua roulotte per ottenere una casa sto figlio di zoccola ha capito bene cosa fare x sistemar si	0
137181676336971776	Il programma del governo Monti : valore ai giovani meritevoli e sacrifici equi . . URL_TOKEN	0
524877437101178881	"Il progetto "" La buona scuola "" ce ne parla AUTHOR_TOKEN a AUTHOR_TOKEN TOPIC_SCE2014"	0
192252088531681280	Il primo passo di TOPIC_Grillo verso TOPIC_Berlusconi . L'uso della parola metastasi .	0
520154267207098368	"Il presidente Nazionale Anief commenta "" La buona scuola "" . Partecipa al seminario gratuito che si terrà domani 10 . . URL_TOKEN"	0
163974285600362496	Il presidente del Consiglio , Mario Monti , è appena arrivato a Bruxelles per il Consiglio europeo informale . A una . . URL_TOKEN	0
163936734420287488	Il premier Mario TOPIC_Monti sara ' domani sera a Parigi per ricevere il premio ' Europeo dell' anno ' . Prima di lui Trichet , Sarkozy e Merkel	0
145536717254955008	Il premier italiano Mario Monti incontrerà i leader dei sindacati Cgil , Cisl e Uil a Palazzo Chigi alle ore 20 : URL_TOKEN	0
792373120816513024	Il Popolo italiano deve rassegnar si all' immigrazione selvaggia e attrezzar si per lasciare in massa l' Italia per far posto agli immigrati .	1
507422114115510272	"Il piano presentato dal governo per TOPIC_labuonascuola TOPIC_sapevatelo scrivi TOPIC_Renzi e leggi Aprea TOPIC_scuola URL_TOKEN TOPIC_riformascuola """	1
152492025919451136	IL PERFIDO PROFESSOR MONTI URL_TOKEN	0
151549388932657152	Il Pdl torna dalle ferie e lucra sul Natale della crisi Avete fatto pochi regali ? È colpa di Mario Monti . D . . URL_TOKEN	0
837626004017393664	Il pd . . a me hanno offerto 100 € per fare la tessera , sarà che non sono immigrato . . Oltretutto , pure razzisti . . EMOJI_769 URL_TOKEN	1
635381640756391936	Il Pd si costituirà parte civile nel processo Mafia Capitale . Così sono sicuri di vincere . [ CONTINUA su URL_TOKEN ]	1
518062526702297088	Il Pd perde 400 mila iscritti . È iniziata la fase in cui lo votiamo ma ci vergogniamo a far lo sapere . [ AUTHOR_TOKEN ]	1
526686680796114944	Il Pd diviso in due . Non è mai stato così unito . [ AUTHOR_TOKEN ]	1
135370597176848384	Il Pd appoggia il Governo Monti . E io di questo ne vado fiero . Allo stesso tempo , però , è totalmente incoerente . . URL_TOKEN	0
193283719493193728	il Partito della Nazione ed i suoi giurassi ci promotori : la risposta migliore ai detrattori di TOPIC_Grillo . TOPIC_sapevatelo TOPIC_inmanoachistiamo	1
146529722313084929	Il Parlamento fa a pezzi la TOPIC_manovra del Governo TOPIC_Monti . Le agenzie di rating degli hashtag lo declassano da TOPIC_rimontiamo in TOPIC_rimontato .	1
471060683074064384	Il Parlamento europeo si riempie di euroscettici . Ma aspettate che arrivi il primo stipendio . [ CONTINUA su URL_TOKEN ]	1
528842270569922560	Il paradosso del sorite e la consultazione su TOPIC_labuonascuola TOPIC_cattivascuola URL_TOKEN	0
785074108300009473	Il Papa : Anche Maria è stata una migrante , lontana dalla sua terra - La Repubblica URL_TOKEN TOPIC_notizie URL_TOKEN	0
496604358969417728	Il Papa : “ Davanti ai poveri non ci si gira dall ’ altra parte ” . Devono capire chi comanda . [ CONTINUA su URL_TOKEN ]	1
697126204118298624	"Il Papa : "" Non confondiamo le unioni civili con i matrimoni "" . Nel primo caso si continua a scopare . [ CONTINUA su URL_TOKEN ]"	1
672104992468295680	"Il Papa : "" I preservativi ? Il vero problema dell' Africa è la malnutrizione "" . Storica apertura all' ingoio . [ AUTHOR_TOKEN ]"	1
680341102457655296	"Il Papa : "" Gesù invita alla sobrietà "" . Da oggi chinotto in tutte le messe . [ AUTHOR_TOKEN ]"	1
674543896152641536	"Il Papa si ferma a parlare con gli invalidi . "" Come vi trovate con Mihajlovic ? "" [ AUTHOR_TOKEN ]"	1
547694723574800384	Il Papa fa gli auguri ai dipendenti del Vaticano . “ Buon Natale , italiani ! “ [ AUTHOR_TOKEN ]	1
561604896206893056	Il Papa a Mattarella : “ Lavori per l' unità e la concordia “ . Mi sa che è troppo tardi per tutte e due . [ AUTHOR_TOKEN ]	1
195635260145401856	Il panico che ha scatenato TOPIC_Grillo fra i partiti è il sintomo di quanto essi siano vuoti e miseri intellettualmente e politicamente .	0
477431792732237824	Il pallone ufficiale dei Mondiali costa 130 euro . È cucito da bambini svizzeri . [ CONTINUA su URL_TOKEN ]	1
791309521410985984	Il Padre Santo oggi ce l' ha messa tutta . . Anche Cristo era un migrante . .	1
140040861621829632	Il nuovo Bossi-pensiero : � Il governo Monti fa schifo � URL_TOKEN via AUTHOR_TOKEN	0
836448076445417473	IL musulmano e un individuo che si sottomette . Alla volonta dell' unico vero dio ( Allah ) , il creatore	0
811836024095645696	Il movimento degli immigrati si prepara alla battaglia contro Trump URL_TOKEN	0
147422941733322752	"Il Monti-pensiero sui sacrifici imposti dalla manovra : "" Gli italiani stanno capendo "" : Il premier Mario Monti ogg . . URL_TOKEN"	0
393172914431733760	il mio lavoro e fare male alla gente e invece . . mi sono fatta male io . . EMOJI_102 !	1
793379473307660288	Il mio collega polacco mi ha appena preso per il culo x come viene gestita TOPIC_immigrazione in Italia considerando che siamo entrambi immigrati	1
511586533514563584	Il ministro TOPIC_Giannini augura buon primo giorno di scuola con un tweet : “ Vi vedo , spegnete quei cazzo di telefoni ” . TOPIC_labuonascuola	1
841702803861045248	Il migrante somalo diventato mediatore culturale in Italia URL_TOKEN Belle storie e TOPIC_buonenotizie	0
787631083462488064	Il migrante siriano assunto per pietà e licenziato un anno dopo : cosa combinava URL_TOKEN TOPIC_news	0
551035932317876225	Il metodo TOPIC_bitonci per eliminare la crisi da padova : pagare il rimpatrio agli immigrati . Ipocrisia lega colpisce ancora	1
828859365738295297	Il Messaggero : Roma , piano rom : un albo per chi fruga tra i rifiuti nei cassonetti URL_TOKEN	1
837269070567378945	Il Messaggero : Roma , rapina con spray in appartamento : arrestata nomade , caccia all' amica URL_TOKEN	0
825092411990822912	Il Messaggero Roma , nomade tenta di investire gli agenti , loro sparano all' auto : far west al campo rom di Salone Il … URL_TOKEN	1
511424074162393088	Il merito è la maschera dei tagli operati nel settore scuola TOPIC_labuonascuola	0
679999611847733248	"Il marò Latorre : "" Essere in Italia non esime da sofferenze "" . Ha messo Canale 5 di pomeriggio . [ AUTHOR_TOKEN ]"	1
510738535310426113	Il marò Latorre tornerà in Italia per curar si . All'India sta bene come pena . [ AUTHOR_TOKEN ]	1
472062134973911040	Il M5S Pizzarotti : “ Ora Grillo faccia autocritica “ . Hai anche un ultimo desiderio ? [ AUTHOR_TOKEN ]	1
193097617406820353	Il M5S è stata l' unica forza politica che ha RIFIUTATO rimborsi elettorali ! Come si dimostra l' onestà ? TOPIC_serviziopubblico TOPIC_Grillo TOPIC_piazzapulita	0
514832121848811520	Il liceo classico italiani è una scuola d' élite a livello mondiale . Ma siccome siamo suicidi lo dobbiamo depauperare . TOPIC_labuonascuola	0
516311456913305601	"Il lapsus freudiano di TOPIC_renzi "" Ma la riforma della scuola non è la riforma "" . Cambiare tutto per non cambiare niente TOPIC_labuonascuola"	1
479657725056786433	Il killer di Yara è stato incastrato dal Dna . Come Balotelli . [ CONTINUA su URL_TOKEN ]	1
830323315071922176	Il governo vara nuove misure per migranti . . più giga e kebab per tutti ! ! !	1
138515518389891072	Il governo Monti ? Sobro ma affamato E ' già rissa per le poltrone di seconda fila URL_TOKEN TOPIC_ilG	1
142542045930725376	Il Governo Monti : un Governo Supportato o un Governo Sopportato ?	1
146686736771198976	Il governo Monti : un bel ragazzo che si spaccia per grande seduttore , lasciando poi con l' amaro in bocca dopo una eiaculazione precoce TOPIC_fb	1
145249324249518080	Il Governo Monti , la politica e la gente URL_TOKEN	0
145546610200412161	Il governo Monti sta solo massacrando gli italiani . Il bersaglio non è stato centrato : eliminare sprechi e privilegi !	0
160752427304370176	Il governo Monti sta puntando molto sui giovani , adesso sta a noi dimostrare che la fiducia è ben riposta ! . . URL_TOKEN	0
134940439504633856	il governo monti sarà talmente tecnico che nel pacchetto anticrisi ci saranno già dentro le guarnizioni di ricambio	1
134739143686238208	il governo Monti piace molto a Montezemolo , Confindustria , Goldman Sachs , EMOJI_504 e e Dracula	1
137046873847508992	Il Governo Monti parte . . c' è larga BANCA INTESA . URL_TOKEN	1
136794461731696641	il governo Monti pare una cosa da paradiso . niente battute , niente troie , niente barzellette . sobrietà . ora vediamo come lavoreranno .	0
157419954583515136	Il governo Monti non sa comunicare . Fornero , Polillo e Balduzzi URL_TOKEN AUTHOR_TOKEN	0
164680895956140032	Il governo Monti mi ha tolto pure lo sfizio di pronunciare la solita frase piove governo ladro ( per ora ! )	1
157065133972135937	Il Governo Monti fa male alla salute URL_TOKEN Clicca sul link	1
143758177798864896	il governo monti è una schifezza ! non è con le tasse che si riparte gracia docet !	0
153915276952485888	Il governo Monti è troppo tenero con gli sprechi della casta POLITICA URL_TOKEN	0
145480719379075074	Il governo Monti e la manovra salva Italia URL_TOKEN	0
165344323804733440	Il Governo Monti e l' Italia del no profit : URL_TOKEN	0
146177814461300736	Il governo Monti è come il medico al capezzale del malato . Siete ancora contrari all' eutanasia ?	1
136859329172213761	Il Governo Monti di fatto conferma la linea del Governo Berlusconi : La Passera è sempre la cosa più importante . .	1
137528440759914497	il governo Monti ci invita tutti alla pacatezza e alla sobrietà . Imparare a chiudere la porta è importante URL_TOKEN via AUTHOR_TOKEN	0
135717998458716160	Il Governo Monti c' è già Chi sono i Ministri ? URL_TOKEN	0
165319017098260480	Il Governo Monti abolisce l' obbligo di predisporre il Documento Programmatico di Sicurezza : URL_TOKEN via AUTHOR_TOKEN	0
784464290610839553	Il governo britannico non vuole consulenti stranieri per la gestione della TOPIC_Brexit . Che smacco per Borghi Aquilini e Bagnai .	1
136473226585980929	Il Governo Berlusconi non è caduto per qualche mignotta , il Governo Monti non può cadere per Bocchino TOPIC_oramonti	0
164496246051049472	Il governo TOPIC_Monti ti ha lasciato in mutande ? Loro ti offrono la cena . URL_TOKEN	1
147055311352639488	Il governo TOPIC_Monti non può fare ciò che si può fare per il bene del Paese a causa dell' indiretto controllo da parte di TOPIC_Berlusconi fonte : Idv	0
146016830371266560	Il Governo TOPIC_Monti non ha fatto nulla però cala lo spread e si riprende la Borsa di MIlano . Il gioco delle 3 carte vince sempre EMOJI_577	1
134743970776485890	Il governo TOPIC_Monti mi ricorda la corazzata kotiokmin	1
161905206416769024	Il governo TOPIC_Monti fino ad ora non avrà proprio spaccato ma vedere Feltri e Giannini che flirtano non ha prezzo	1
137263890710007808	Il Governo TOPIC_Monti e ' una spinta alla serietà e allo sviluppo del nostro Paese . E ' un TOPIC_armistizio , i partiti sotterrino le asce di guerra .	0
152447212293591040	Il governo TOPIC_Monti e ' il primo esempio di devoluzione della sovranita ' democratica . Va costruita una nuova e più ' sana TOPIC_democrazia	0
146887378244603904	Il governo TOPIC_Monti è sotto scacco del Conflitto d' Interessi di B . ed è imbarazzante l' ammissione del baratto fiducia e TOPIC_FrequenzeTv TOPIC_Ballarò	0
160426491371462656	il governo TOPIC_Monti è riuscito a scontentare chi è contro le TOPIC_liberalizzazioni e chi è a favore . Praticamente un miracolo . TOPIC_retromarcia . .	1
161864677813522432	Il Governo TOPIC_Monti è depresso e TOPIC_laRepubblica sta diventando depressiva .	1
147325523129925633	Il Governo TOPIC_Monti deve risollevar si : faccia un salto con l' asta . TOPIC_frequenzeTV	0
161733440767655937	Il governo TOPIC_Monti cerca una soluzione : un diplomatico italiano potrà partecipare a rock-concert nazisti , purché sobri	1
161727810547888128	Il governo TOPIC_Monti cerca una soluzione : i diplomatici italiani potranno partecipare a rock-concert nazisti , purché questi siano sobri	1
162663008273842176	Il governo TOPIC_Monti blocca la sanatoria per non pagare le tasse sui manifesti AUTHOR_TOKEN	0
162461227900088320	Il governo TOPIC_Monti aumenta le tasse sulle sigarette . . aver smesso di fumare fa di me un evasore ? EMOJI_94	0
149845416777752576	Il Governo TOPIC_Monti ( TOPIC_Napolitano EMOJI_433 l' UE e i mercati finanziari spingono l' Italia verso un semipresidenzialismo mite URL_TOKEN	0
160284320928514048	Il giorno delle TOPIC_liberalizzazioni , il TOPIC_governo TOPIC_Monti riuscirà a superare tutte le resistenze ?	0
551822387965358080	il giornalista prigioniero dell' Isis che mostra quanto è bello vivere a mosul fa pensare che i terroristi guardino TOPIC_Homeland	1
823786745946865664	Il Giornale : Il funerale del terrorista a spese del Comune Il sindaco : non pagherò URL_TOKEN TOPIC_milano	0
851311680055373825	Il fondamentalismo islamico prima causa della persecuzione dei TOPIC_cristiani nel mondo URL_TOKEN	0
164105717157081088	Il Fiscal Compact come il governo Monti : chiamano salvataggio l' assicurazione della fine .	1
155953870923763712	Il Fatto Quotidiano Com'era verde quella porcata : La cura da cavallo del governo Monti con tanto salva-Italia e . . URL_TOKEN	1
134693824810328066	Il fatto che la Lega non intende sostenere il governo Monti significa che è giusto sostenere quel governo . .	0
144401154560888832	Il dramma è il ritorno alla confusione precedente ! Mi riferisco alla dittatura partitocratica che ha preceduto il Governo Monti !	0
508600683273396224	"Il dossier "" la buona scuola "" ha la stessa grafica dei libri di Barbara Parodi . Ricette spot . TOPIC_riformadellascuola TOPIC_governo"	1
835493194796314624	Il divertimento del giorno ? Trovare i patrioti italiani che inneggiano contro i rom facendo la spesa alla TOPIC_Lidl ( multinazionale tedesca ) .	1
700321444186759168	Il disegno di legge sulle unioni civili slitta di una settimana . Adesso siamo in ritardo di settant' anni e una settimana . [ AUTHOR_TOKEN ]	1
664005130698760192	Il discorso di papa Francesco in Toscana è pieno di riferimenti alla Madonna . Si è ambientato subito . [ AUTHOR_TOKEN ]	1
532157258218897409	Il contributo di LibreItalia alla consultazione pubblica TOPIC_labuonascuola URL_TOKEN	0
158011446599487488	Il colpo di stato di Mario Monti | Paolo Becchi URL_TOKEN	0
531490285625573377	Il che é ovvio . Meglio lasciar fare il lavoro a chi lo sa fare . TOPIC_labuonascuola	0
464462434368241665	Il Censis : “ Avere figli raddoppia il rischio di finire indebitati ” . Portando lo al 200 % . [ CONTINUA su URL_TOKEN ]	1
555746082634743808	Il cartone Peppa Pig rischia di essere ritirato perché offensivo ai musulmani . Ragazzi siamo alla frutta ! TOPIC_JeSuisPeppaPig TOPIC_JeSuisCharlie	1
469186114667163648	Il cardinal Bertone sarebbe indagato . Ma il suo appartamento non prevede l ’ estradizione . [ CONTINUA su URL_TOKEN ]	1
137089851693604864	"Il Cardinal Bertone ha dichiarato che il governo TOPIC_Monti è "" una bella squadra , alla quale auguro buon lavoro "" . La cosa m' inquieta"	0
799404305782599680	IL CAPOLAVORO DI CECILE La Kyenge salvò questo rom . Orrore : cosa ha fatto oggi ( VERGOGNA ! ) - URL_TOKEN URL_TOKEN	1
510791117563265024	Il cambiamento passa anche da qui ! TOPIC_labuonascuola cc AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
565806182892580864	Il boom di Sanremo é dovuto al fatto che é l' unica cosa ITALIANA che ci é rimasta , fino a quando immigrati non vorranno cantare anche loro	1
817088122836099072	Il blog di Grillo detta la linea sui migranti : “ Via tutti gli irregolari . No ai Cie in ogni regione ” URL_TOKEN	0
507163075209084928	"Il 50 % dei docenti ha scelto l' insegnamento come ripiego . Poi senti ragazzini che parlano della "" bomba atomica di Chernobyl "" TOPIC_labuonascuola"	1
459736378562318336	Il 25 aprile 1945 i nostri nonni ci regalarono la libertà . Purtroppo mancavano le istruzioni per l' uso . [ alberto amiotti ]	1
808013926847889408	Il 15 gennaio 2015 le finte cooperanti Greta e Vanessa sequestrate da terroristi jihadisti , furono liberate dopo . . URL_TOKEN	0
519502351112339456	"Il 10 scendiamo in piazza a manifestare contro la riforma "" buona scuola "" di Renzi , dobbiamo far ci sentire ! !"	0
142519788990775296	Il TOPIC_Terzopolo sembra l' armata brancaleone . Armiamo ci e partite ! TOPIC_governo TOPIC_monti TOPIC_oramonti TOPIC_pdl TOPIC_pd TOPIC_udc TOPIC_idv	1
815554209399631872	Il TOPIC_terrorismo trova sempre modo di essere infame anche a inizio anno . . spiace per TOPIC_instabul TOPIC_rip ! TOPIC_PrayersforIstanbul TOPIC_paceintutteleterre	0
849924423222255616	Il TOPIC_Porrajmos in Italia URL_TOKEN la persecuzione di TOPIC_rom e TOPIC_sinti durante il TOPIC_fascismo di AUTHOR_TOKEN URL_TOKEN	0
134943561786462208	Il TOPIC_Governometro : ci sono i numeri per un governo TOPIC_Monti ? AgoraVox Italia URL_TOKEN	0
147375902408441857	Il TOPIC_GOVERNO TOPIC_MONTI sta realizzando una manovra che neanche il Governo Berlusconi-Lega sarebbe riuscito a portare a termine	0
156775918407397378	Il TOPIC_governo TOPIC_monti sceglie TOPIC_sottosegretari non degni del ruolo affidato , speriamo non faccia altri sbagli TOPIC_asuainsaputa	0
157076562934636544	IL TOPIC_governo TOPIC_Monti cosa dovrebbe fare per aumentare lo Sviluppo del Digitale in Italia ? CLICCA E RISPONDI AL SONDAGGIO : URL_TOKEN	0
160965112637833216	Il TOPIC_Governo TOPIC_Monti autorizza 500 nuove farmacie . . Sa che gli italiani avranno bisogno di comprare antidepressivi nei prossimi mesi . . EMOJI_623	1
147668441405472768	Il TOPIC_governo TOPIC_Monti arriverà a fine legislatura ? TOPIC_Bossi : Ma siete matti ! da che pulpito , infatti siamo noi a credere che esiste la TOPIC_PADANIA	1
516693515544588288	Il TOPIC_futuro si crea grazie alla TOPIC_scuola . Ma se la scuola va male ? Dove lo trovo il mio futuro ? TOPIC_labuonascuola	1
532141692410142720	Il TOPIC_14Nov portiamo in piazza TOPIC_labuonascuola delle lotte contro la scuola-azienda di Renzi ! TOPIC_scioperosociale AUTHOR_TOKEN URL_TOKEN	0
524678722947788801	Il AUTHOR_TOKEN è fiero di promuovere la campagna per dare ai nostri ragazzi un degno futuro educativo . TOPIC_labuonascuola URL_TOKEN	0
610455644454449152	Ignazio Marino in testa al corteo del Gay Pride . Come al solito succede tutto alle sue spalle . [ AUTHOR_TOKEN ]	1
659814122159230980	"Ignazio Marino ci ripensa . "" Ci vediamo a Valencia ! "" [ AUTHOR_TOKEN ]"	1
165518803051098112	Ideologico e guascone : il governo Monti sembra quello del Cav | Gli Altri Online URL_TOKEN	0
786636987574870016	Identificato l' autore della rapina all' anziano di Annone Veneto : è un giovane nomade URL_TOKEN TOPIC_venezia	0
530754960997486592	Idee , progetti e proposte per TOPIC_labuonascuola a Prato con AUTHOR_TOKEN sabato 8 h15 URL_TOKEN URL_TOKEN	0
854997517930508288	Idea Premier Minniti già ' bruciata ' : fallimento con ' tribù libiche ' - migranti moltiplicati - e ora anche con Igor . URL_TOKEN	0
152346897552654336	Iacopino regala tessera da giornalista a mario Monti . Non ce n' erano gia ' abbastanza a spasso per il palazzo di finti giornalisti ?	1
524639370717175808	I visionari della scuola in TOPIC_Basilicata . URL_TOKEN Non sono gli stati generali , si emula TOPIC_labuonascuola di AUTHOR_TOKEN	0
820567011059179520	I vescovi di Francia e Germania : “ Ogni bambino ( anche migrante ) ha diritto di vivere e giocare ” - URL_TOKEN TOPIC_GoogleAlerts	0
847116915789193217	"i vertici internazionali sono solo parate . gli "" accordi "" sull' ambiente di parigi vanificati da trump . . quelli di roma sui migranti da vienna"	0
577215736411631616	I Veneti sanno bene che grazie ad Alfano 70 profughi / clandestini sono ospitati in un bellissimo ostello a Monselice . .	1
854599456527851521	I VACCINI ! Sono utilissimi è IMPORTANTI ! Oggi in'Italia ! E ritornato il Morbillo ! Grazie ! All'immigrazione incontrollata ! VACCINATEVII !	1
149035672664158209	I toscani hanno pagato e continueranno a pagare l' addizionale Irpef più bassa d' Italia . Il governo Monti ha . . URL_TOKEN	0
553537757327671296	I terroristi islamici stanno alla religione come le Brigate Rosse stavano agli interessi degli operai . Praticamente dall' altra parte .	1
848222220254097410	I terremotati chiedono aiuti ma il governo non può aiutare tutti hanno salvato le banche i vitalizi i migranti . . … URL_TOKEN	1
826047546590105600	"i telegiornali esultano alla proposta di "" estendere corridoi umanitari all' intero corno d' africa "" . . TOPIC_accoglienza TOPIC_stopinvasione TOPIC_migranti"	0
163578016012845056	I tagli del Governo Monti partono dai senatori a vita . TOPIC_Scalfaro	0
507147407541698560	i se dovrei i se potrei saranno puniti con abbonamento a vita al settimanale di TOPIC_barbaradurso TOPIC_labuonascuola	1
836327669516156932	I rom sono feccia e vanno cacciati a calci dall' Italia . Perchè chi vive di furti e usa i bambini è feccia . Punto . TOPIC_biancoenero	0
