id	preprotext	irony
801	Do not forget the true meaning of Christmas 🙏	0
802	Um , really AUTHOR_TOKEN ? TOPIC_nothanks TOPIC_UVA URL_TOKEN	1
803	TOPIC_phillhughes TOPIC_63 TOPIC_out we will miss u always respect for u URL_TOKEN	0
804	AUTHOR_TOKEN I miss seeing your face and t-Rex hands everyday on Vlogmas EMOJI_816 EMOJI_779 - Rexemoji EMOJI_57	1
805	Gawd ! I love 9am lectures and 4-6 pm lectures .	1
806	Wearing my AUTHOR_TOKEN rangers shirt , flipping off a crowd in his hometown of boston . So much URL_TOKEN	1
807	Since when did train fare get so expensive ? ? Jesus ! Might aswell of drove . . Shame I am drinking	1
808	The city that only sleeps on mass transit . TOPIC_naptime TOPIC_isntitironic TOPIC_donchathink TOPIC_imnotsure . . URL_TOKEN	1
809	I hate babysitting when I am sick because all I wanna do is sleep but I can not EMOJI_804	0
810	I now have ZERO resect for DeMarcus Cousins .	0
811	Uhh can not sleep someone like n I will text u my phones dry ass fuck fr TOPIC_am TOPIC_a TOPIC_boring TOPIC_person	0
812	Jordan fan here | | EMOJI_798 - not a hater . URL_TOKEN	1
813	AUTHOR_TOKEN y r women considered inferior 2men by society even wen in most of d families 2day men need women 4decision making ! EMOJI_44	1
814	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN That is fine company !	0
815	Well that 's my Becky in London with her nan , an the big girl dan too start her new job tomorrow TOPIC_feelingabandoned haha	1
816	It 's okay , you know playing loud music during quiet hours is perfectly fine . . TOPIC_somepplhavetostudy	1
817	AUTHOR_TOKEN AUTHOR_TOKEN were not American it 's mum	0
818	It 's beginning to look a lot like . . | | . . Intravenous ! | | TOPIC_selfie TOPIC_xmasdo TOPIC_xmasparty AUTHOR_TOKEN URL_TOKEN	0
819	I have such a loving family	1
820	Probably just scarred the cleaning lady half to death because she did not know I was home .	0
821	It 's not even 9 and I have already called the cops twice . . Damn I love my job EMOJI_802	1
822	Oh crap , Mac shutdown corrupted iPhoto so hours of rebuild ahead , so might as well eat and drink ! TOPIC_FestiveFattyBumBum	0
823	It 's great to hear a bloodcurdling scream at 4 in the morning . .	1
824	Have successfully avoided everything from season 4 - which I have not seen and there is an S5 one , in my timeline . Thanks Indy !	1
825	AUTHOR_TOKEN AUTHOR_TOKEN And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill ?	1
826	Can not get over this very British weather ! Remember to check under you cars and wheels for any small animals , they like to hide under cars 🐱 🐶	0
827	It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores .	1
828	Our physics exam was quite fun . . TOPIC_Prelim	1
829	Photoset : leupagus : itsxandy : thefingerfuckingfemalefury : sevenpoints : getting paid enough to put up . . URL_TOKEN	0
830	Officer TOPIC_Jenny is a single ww . MonsterMMORPG . com TOPIC_entity . cestas follow AUTHOR_TOKEN TOPIC_dancing	0
831	Will TOPIC_NASA go metric before it inches to Mars ? 3,600 miles is 5,794 kms by the way TOPIC_OrionLaunch TOPIC_NASA_Orion URL_TOKEN	0
832	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN I am off to visit great-nephew very ill , only 20 fair	0
833	anw as long as there is nothing going on with the both of u rn , i can still forgive u but i cant promise to forget	1
834	TOPIC_Fears TOPIC_for TOPIC_female TOPIC_Saudi TOPIC_activist as TOPIC_detention for TOPIC_driving a TOPIC_car is TOPIC_extended URL_TOKEN via AUTHOR_TOKEN	0
835	Oh and it 's a positively balmy 7c	1
836	I TOPIC_may or may be TOPIC_watching TOPIC_Rockos TOPIC_Modern TOPIC_Life . . TOPIC_ForeverA90sKid TOPIC_ImNotTheWallabyIusedToBe	0
837	decided to do a really fun thing , left myself 15 hours to sit an exam and write 3 x min . 100 word essays	1
838	AUTHOR_TOKEN AUTHOR_TOKEN I accept him the way he is . .	0
839	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN I love when the wilfully ignorant embraces hate and still think they hold a moral high ground |	1
840	AUTHOR_TOKEN a kiss on the cheek next time is enough EMOJI_5	0
841	AUTHOR_TOKEN No clue what you were talking about ? Well that 's a first !	1
842	a bad game last night . Way to go Packers ! URL_TOKEN	0
843	AUTHOR_TOKEN great Christmas .	1
844	Florida authorities say 1 police officer shot and killed URL_TOKEN TOPIC_Florida TOPIC_TarponSprings TOPIC_TampaBay	0
845	I was wrong when I thought I will find a way that does not lead 2 you	0
846	AUTHOR_TOKEN Players are penalized for not playing defense as you are aware . David Ortiz barely above average in ' 14 based on WAR .	0
847	14 units next semester plus work yes so excited for that ! ! !	1
848	i need to start going to bed earlier . . smh , goodnight everyone , or should i say goodmorning haha TOPIC_morning . . URL_TOKEN	1
849	AUTHOR_TOKEN try Naheed akhtar & nayyara noor too . gOLD stash .	0
850	AUTHOR_TOKEN AUTHOR_TOKEN I have no idea why Brad would be in the doghouse . .	0
851	BBC News - ' Skywalker ' passport cancelled because it was ' frivolous ' TOPIC_trademarks URL_TOKEN	1
852	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN Jamie took over my account . Do not worry	0
853	Finally 2015 will be a worry free year for me .	1
854	Tomorrow 's afternoon TOPIC_NFL sked in TOPIC_PanamaCity area : WECP 12p TOPIC_KCvsPIT , 3:25 p TOPIC_INDvsDAL ; WPGX 12p TOPIC_ATLvsNO .	0
855	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN no duh . ? Is will owners fire Goodell for it ? My guess he gets a raise TOPIC_GoodellMustGo	1
856	AUTHOR_TOKEN I be surprised at how many ppl have me blocked EMOJI_820 EMOJI_820 EMOJI_820 TOPIC_ITalkTooMuchShit TOPIC_YOURSTILLCLOCKINGMETHO TOPIC_ThatsWhyYourGirlStillFollows	1
857	TOPIC_politics is not my cup of tea says TOPIC_sonakshi AUTHOR_TOKEN of TOPIC_lingaa fame . TOPIC_sonakshi dad TOPIC_shatru is our top TOPIC_bjp leader	1
858	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN too much of that herb . New trend of potheads contributing to society maybe ? Darn that	1
859	EXO COMING SOON 2015 | | Better pray this is better with 10 members * sighs * But either way , obssessed fans would still be obssesed . _ .	0
860	Big 12 fans flocking to support TCU after that OU beat down , Texas loss , and WVU manhandling lol .	0
861	I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21 . Hit me up , press types .	0
862	. AUTHOR_TOKEN I could not find the letter in my binder , but I did find these ! URL_TOKEN	0
863	AUTHOR_TOKEN AUTHOR_TOKEN and how many animals does peta kill every year . | TOPIC_hypocrisy TOPIC_idiots | might want to point CID inward !	1
864	I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire . TOPIC_killmenow EMOJI_816 🔪 EMOJI_62	1
865	"AUTHOR_TOKEN AUTHOR_TOKEN sure ! "" wow , Nintendo has achieved what Sony already did years ago """	1
866	TOPIC_America TOPIC_continues to show us that it is here for TOPIC_BlackPeople even though URL_TOKEN	0
867	hmm . I do wonder why Astec has one fewer employee ? TOPIC_lol	1
868	AUTHOR_TOKEN AUTHOR_TOKEN I am sure you are all inconsolable	1
869	Listening to the rain in bed TOPIC_Peacefull ☔ ️ 💦 💧 💦	0
870	Yay for getting pink eye again ! TOPIC_whyme	1
871	wow what great banter from AUTHOR_TOKEN	1
872	DNA from Richard II has thrown up a surprise : evidence of infidelity in his family tree . URL_TOKEN | | Well I am SHOCKED .	1
873	Is not it great to sleep 5 hours and feel like a_million bucks ? TOPIC_gettingold	1
874	AUTHOR_TOKEN AUTHOR_TOKEN I honestly have not a clue . I 'd hope there were some since the surveillance cams I have seen show barely anything	0
875	People who do not get : you are THE BEST !	1
876	I liked a AUTHOR_TOKEN video URL_TOKEN NEW Chocolate Bar Palette Review | Semi Sweet vs . Original	0
877	Can not wait for my 7:30 am TOPIC_dental appointment tomorrow ! | Oh time please speed through today ! !	1
878	"AUTHOR_TOKEN AUTHOR_TOKEN "" I can not look at a bridge without crying now . """	0
879	Love how I can never fall asleep TOPIC_insomnia	1
880	AUTHOR_TOKEN what for ? waste of time . . EMOJI_5	0
881	Can we trade McCain ? Biden helps Republicans more than McCain . In any other time , McCain would be a Democrat . | URL_TOKEN	0
882	Happy Monday ! Hate mondays .	1
883	Is holding not a rule anymore ?	0
884	AUTHOR_TOKEN no doubt . And we wonder why Xmas makes ppl crazy ? !	0
885	AUTHOR_TOKEN : AUTHOR_TOKEN It did get yo lazy butt outta bed , did not it now . Thanks for proving my point !	0
886	its not that so much as his lies and deceit , AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
887	"I liked a AUTHOR_TOKEN video from AUTHOR_TOKEN URL_TOKEN WWE 2K15 ( PS4 ) My Career Mode Ep : TOPIC_12 : "" TRIPLE THREAT "" | WWE 2K15"	0
888	Hey , AUTHOR_TOKEN . DenialCSGO decided that they want to replace AUTHOR_TOKEN and I am their new player . TOPIC_NAShuffle Nobody is safe . TOPIC_CSGO	1
889	This time change is crazy . Everyones all up here like woohoo its 11am lets live life ! & I am like it is 5am & I have not slept at all yet .	0
890	Why is not there a playoff legend Romo ? AUTHOR_TOKEN	1
891	TOPIC_Palestinian TOPIC_Authority - - TOPIC_Abbas TOPIC_trades TOPIC_stalemate for TOPIC_confrontation in TOPIC_ICC TOPIC_move . URL_TOKEN via AUTHOR_TOKEN	0
892	AUTHOR_TOKEN AUTHOR_TOKEN thnx all sorted now . . TOPIC_kids TOPIC_happy EMOJI_775 . . Thanks again AUTHOR_TOKEN for trying to help most of all thaku for replying	0
893	How to know when he really loves you . TOPIC_tmi TOPIC_imsorry TOPIC_chickfila URL_TOKEN	0
894	Damit , this fatima bhutto has an instagram account but not pics of her . Some random shit . . and then ppl i follow keep posting pics .	1
895	I love how today is going	1
896	Tribute to a brave elephant simply defending his family . URL_TOKEN	0
897	AUTHOR_TOKEN so I gave up and am now heading for bed orz	0
898	So nice to have a final before the sun is even up EMOJI_775	1
899	so AUTHOR_TOKEN still waiting , my son is very happy enjoing his christmas gift . . i cant understand how u did not prevent this . .	1
900	Count Pushkin to End this fvckin night smh	0
901	Home finally ! What a way to start the christmas break ! ! ! 👍 👌	0
902	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN You are arguments are obviously very impacted by the fact this family were TSI in appearance .	0
903	AUTHOR_TOKEN I just got my tonsils out TOPIC_lovinglife . . Good luck ! !	1
904	The counter argument . . RT AUTHOR_TOKEN : If OSU lost last night , Baylor would be in & we 'd all be talking about benefits of no Big 12 champ .	0
905	Oh we get to see The Queens Garden on TOPIC_itv after she addresses the nation . Just what I always wanted EMOJI_823	1
906	Oh how I love fainting randomly	1
907	AUTHOR_TOKEN | My Jambo buddy sees a more Scottish identity emerging for HMFC . | The John Wilson types can travel to Govan . |	1
908	It 's such a joy to wake up sick again and not be able to use the one arm I do everything with .	1
909	Photo : TOPIC_Say it loud say it TOPIC_proud ! TOPIC_Nope TOPIC_never ! a quitter and will never TOPIC_be . . TOPIC_always TOPIC_winning even . . URL_TOKEN	0
910	TOPIC_Love is far more important than TOPIC_money ! | The problem is , you only know it once you have money ! | TOPIC_life TOPIC_humanity	1
911	AUTHOR_TOKEN EMOJI_768 contrary to this . . I am wide awake ( caffeine injected consciousness ) EMOJI_823	0
912	Many of the best ideas come from having fingers too fat for your keyboard . TOPIC_nimble TOPIC_agile	1
913	Time for my babies and I to take this medicine so we can get better EMOJI_827	0
914	Yet another out of a_million doctor visits tomorrow . . so . stoked .	1
915	URL_TOKEN TOPIC_TeenAnalCasting TOPIC_2003 2003 Ford F - 150 XLT Mulberry FL 33860	0
916	Been the problem , actually . RT AUTHOR_TOKEN : AUTHOR_TOKEN tough road trip . cant win em all but coaching has not been strong .	0
917	Rolls-Royce , as envisioned by the wonderful people at Mansory TOPIC_rollsroyce TOPIC_purple TOPIC_customcar URL_TOKEN	1
918	It 's DEFINITELY NOT FRIDAY . THE REASON IS : It 's Tuesday ~ ! Yesterday it was Monday so why should it be Friday .	1
919	AUTHOR_TOKEN you have never seen me	0
920	Last day of school it was so much fun but not much people came . what a shocker	1
921	Besides some overpriced holiday candles , I have not seen one TOPIC_CyberMonday deal worthwhile today . Brutal .	0
922	This is the weather i just love walking to work in TOPIC_worst TOPIC_weatherbomb	1
923	The TOPIC_AdvancedWarfare campaign was only 6 hours EMOJI_524 | PS : It 's still better than BF4 ' s campaign tho ( that I did not finish ) EMOJI_39	0
924	Nothing like waking up to 50 + financial formulas ! Yay , for corporate finance comprehensive finals ! TOPIC_finalsweek	1
925	I picked a great week to start a new show on Netflix . TOPIC_HellOnWheels	1
926	Bday lily painting for AUTHOR_TOKEN 💜 URL_TOKEN	0
927	. AUTHOR_TOKEN Yup . That 's exactly how we do it	1
928	AUTHOR_TOKEN but it was not as bad as that picture seemed to indicate . You are still a very horrible person .	1
929	just like that URL_TOKEN	0
930	Can not believe AUTHOR_TOKEN is even considering renaming the Academic Building after Perry . . b / c he did so much great stuff for public educ ?	1
931	That 's nice .	1
932	Check Out this YouTube channel : URL_TOKEN	0
933	It 's been a great week for dictators . Congrats North Korea and Cuba .	1
934	My boy has another cold and spent the night coughing and sneezing all over me TOPIC_sexy	1
935	AUTHOR_TOKEN have you heard back yet ? !	0
936	Went to check on 10 cause it was way late for sleeping and BAM she was never here . Why did no1 find it important to tell me this ? ? ?	0
937	The whole world can never get me on my level	1
938	AUTHOR_TOKEN you all are doing a great job at keeping people safe	1
939	i dont think it would matter , metric or english , he doesnt understand math AUTHOR_TOKEN AUTHOR_TOKEN	0
940	"Wings ? I do not have wings ! | "" Of course not . . You are a boy ! """	0
941	The UofL student ticket policy is such a well thought out plan , good job SGA . TOPIC_ihateyou	1
942	👊 TOPIC_fistbump TOPIC_positive TOPIC_focus TOPIC_starve TOPIC_distractions TOPIC_werk TOPIC_motivation TOPIC_createpath TOPIC_uplift TOPIC_success . . URL_TOKEN	0
943	Rants about being pregnant and judged for buying a bottle of wine . Poses weekly for belly pics in front of wine rack . or TOPIC_fail ?	0
944	AUTHOR_TOKEN get around them	1
945	AUTHOR_TOKEN oh right do you know John Parker the pisshead AUTHOR_TOKEN	0
946	TOPIC_FEMALECONDOMS | TOPIC_herpes is TOPIC_curable , it TOPIC_can TOPIC_be TOPIC_managed . . URL_TOKEN	0
947	What an eventful weekend	1
948	AUTHOR_TOKEN AUTHOR_TOKEN Awesome destination site . High population of 136k , super easy to get to , lots of great sites . Will do well there ! .	1
949	Kyle it will not let me AUTHOR_TOKEN you ? But yeah , we are grown ass men with fast cars . Who gives af lol . And bring it to my room hooah ? See ya in a bit .	0
950	AUTHOR_TOKEN that 's where you are wrong , I can just watch his films and not follow him on Twitter .	0
951	AUTHOR_TOKEN AUTHOR_TOKEN I can not remember the last time I saw a newish GTi and have only ever seen 1 Golf R . What has changed ?	0
952	I really really want apple pie boilo	0
953	AUTHOR_TOKEN AUTHOR_TOKEN This sounds high , but is safe for short term use . It dramatically increases antimicrobial peptides in the blood .	0
954	"Ostentatious "" a showy display designed to impress "" . Thats the word I immediately think of when I see a woman feeding her child ! TOPIC_Idiot"	1
955	AUTHOR_TOKEN AUTHOR_TOKEN For Queen and country yet they go down and destroy an English city and attack English police lol	1
956	Congrats still SASMVT for a good run . Ulitin nalang ulit ang 6 - peat next year EMOJI_5	0
957	She 's in Malawi and I am stuck in joburg fair URL_TOKEN	0
958	If someone could come give me a massage that would be gr8	0
959	I have TOPIC_OTH playing in the back ground at work . . ohh TOPIC_naughty EMOJI_39 but TOPIC_FUN	0
960	my favorite thing to do on Tuesday is write psychology papers EMOJI_784 TOPIC_killme	1
961	Yay for early morning protestors ! TOPIC_heavyamountsofsarcasm	1
962	AUTHOR_TOKEN : Arizona Coyotes forge deal with BMW URL_TOKEN But , relocation ! ! !	1
963	AUTHOR_TOKEN hello , can you give me an guess when Xbox core services will be fixed ?	0
964	AUTHOR_TOKEN Joel Olstein , a man who hardly ever mentions Jesus in his sermons , is going to talk about the meaning of Christmas ?	1
965	TOPIC_ready for doing TOPIC_business today EMOJI_771 EMOJI_57 TOPIC_tiredashell TOPIC_coffeecoffeecoffee TOPIC_morecoffee # . . URL_TOKEN URL_TOKEN	1
966	I dont understand tlist as I dont read inamorata I only read inamorato lmao TOPIC_sorry or prob lol	0
967	She did two marijuanas and look what happened . Do not TOPIC_LegalizeIt . TOPIC_Merica ( ) URL_TOKEN	1
968	. . AUTHOR_TOKEN slaying in Igloo Australia 's home country lol RT > AUTHOR_TOKEN : Nicki is SLAYING New Zealand ! URL_TOKEN	1
969	See , this is why you should not use version control ! TOPIC_notjustWordPress . . | | URL_TOKEN	0
970	Less than 5 hours sleep , fantastic EMOJI_768	1
971	AUTHOR_TOKEN wesay Yar her date was good EMOJI_774 I guess she ( in first meeting ) wanted to b seen with a girl or smth ( in hindsight I found her mashkook )	0
972	AUTHOR_TOKEN sorry , missed off my tag from the end of my tweet	0
973	I love it when adults act like children . | | TOPIC_eyeroll	1
974	I feel faint after chasing a whippet and Lily , Libby , Gabby , Millie the cats who were playing chase in the garden TOPIC_AintItFun ! ! TOPIC_notfun	1
975	AUTHOR_TOKEN : Adorable little white tiger URL_TOKEN	0
976	I asked God to protect me from my enemies a long time ago . . short after I started losing friends or TOPIC_naah	1
977	AUTHOR_TOKEN Are not humans the ones who are playing the sport ?	1
978	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN not now guys finals 💯	0
979	K should give us a famous bf , some fan need an entertainment apparently	1
980	AUTHOR_TOKEN That will work . . TOPIC_HellBeFiredinElevenMonths	1
981	Didnt have no time to wake and bake this mornin winnin EMOJI_825 🙅	0
982	Awake this early on my only day off before christmas . . feeling ill banging head , bunged up , shivering . . Just what I need ! ! !	1
983	It 's beginning to look a lot like Christmas ! TOPIC_timetodecorate TOPIC_tistheseason URL_TOKEN	0
984	Sony Studio Bosses To Employees : Do not Worry , We will Be Fine URL_TOKEN I know I 'd feel better . URL_TOKEN	1
985	AUTHOR_TOKEN AUTHOR_TOKEN I bet those fairways and greens rival the work of AUTHOR_TOKEN	1
986	AUTHOR_TOKEN haha quite right mate ! They coonty workers have got it aff easy Al tell ye ! EMOJI_515 t here workin like a hamilton accie 👳 EMOJI_769 EMOJI_769	1
987	Lifes like a bird , its pretty cute until it craps on your head . TOPIC_Gharwapsi TOPIC_72HoursOfCrazy TOPIC_PowerOfFive TOPIC_lol TOPIC_AntiConversionLaw	1
988	AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN this is shallow af , stop discriminating eyes , all eyes are beautiful .	1
989	AUTHOR_TOKEN MK1 Shadow Shift was so much fun . AUTHOR_TOKEN	1
990	AUTHOR_TOKEN Pierce had 34 . What 's wrong with 36 ?	0
991	When we stop accepting crumbs in the name of love , only then we can equally appreciate the silence of solitude & festivity of loving .	0
992	God bless whoever came up with the idea of making coloureds bruh . . not cape colourds thou	0
993	NEW TOPIC_HipHop MUSIC EMOJI_47 AUTHOR_TOKEN - Crack Music : URL_TOKEN TOPIC_JerseyCity TOPIC_NJ TOPIC_NY TOPIC_BirthOfAWinner	0
994	Saturday selfies miss you guys AUTHOR_TOKEN AUTHOR_TOKEN jessica 101xx mark 8 EMOJI_779 EMOJI_779 EMOJI_779 kiss each and one . . URL_TOKEN	0
995	AUTHOR_TOKEN : If you are loving this game , we have got a few desserts you might enjoy . TOPIC_Turnovers TOPIC_OREvsFSU even Arby 's is talking smack to FSU	0
996	Exactly 1 year ago today ! ( via AUTHOR_TOKEN ) URL_TOKEN URL_TOKEN	0
997	It was a greaat night ! EMOJI_754 ️ EMOJI_768	0
998	AUTHOR_TOKEN I wonder if they have that in an audio book . .	0
999	Queens Of The Stone Age no Rock In Rio URL_TOKEN ícias TOPIC_queensofthestoneage TOPIC_rockinrio	0
1000	AUTHOR_TOKEN wants me to get hit by a bus so she can get a 4.0 TOPIC_bestroomieaward	1
1001	Hold It Bub ! > > URL_TOKEN > > TOPIC_cartoon TOPIC_comics TOPIC_funny TOPIC_jesus	0
1002	unless he 's changed AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN AUTHOR_TOKEN	0
1003	AUTHOR_TOKEN Please follow me . I have a technical question . Thanks .	0
1004	morelikes_app TOPIC_necklace TOPIC_sweet TOPIC_you TOPIC_running TOPIC_inlove TOPIC_iphoneonly TOPIC_igers TOPIC_russia TOPIC_sm . . URL_TOKEN URL_TOKEN	0
1005	AUTHOR_TOKEN no im not mate , yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok	0
1006	": When some archers fight with "" supple "" bows the way hoplites fight with stiff spears . TOPIC_Archer = TOPIC_Hoplite TOPIC_Bow = TOPIC_Spear"	1
1007	Lol RT AUTHOR_TOKEN : Would not surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight . . The legend is back	0
1008	Tonight 's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns TOPIC_lovemyfam	0
1009	AUTHOR_TOKEN All TOPIC_U Can Do Beautiful Is Your TOPIC_BEST Winning Is Important Taking Part & Having Fun Is What Matter 's EMOJI_577	0
1010	So I heard a college dropout is offering a graduate from best College a jawdropping package !	1
1011	AUTHOR_TOKEN When are you buggering off out of the country	0
1012	AUTHOR_TOKEN amazeballs . TOPIC_superman	1
1013	AUTHOR_TOKEN I infer that you are besmirching coffee , but that can not be right	0
1014	AUTHOR_TOKEN I need a new job so I can read books again . I miss reading . Being an English teacher really gets in the way of reading .	1
1015	AUTHOR_TOKEN yep , that 's what they say . |	1
1016	TOPIC_Israel TOPIC_raps TOPIC_Palestinian TOPIC_U . N . TOPIC_draft as ' TOPIC_gimmick . ' URL_TOKEN via AUTHOR_TOKEN	0
1017	seeing ppl walking w / crutches makes me really excited for the next 3 weeks of my life	1
1018	Day 39 & 40 3 TOPIC_Novel Train . TOPIC_comfortzone TOPIC_christmastree TOPIC_nextlevel TOPIC_buzzkillington TOPIC_familyguy . . URL_TOKEN via AUTHOR_TOKEN	0
1019	Running on less than 4 hours of sleep . . TOPIC_longnight TOPIC_longday TOPIC_sleepy	0
1020	AUTHOR_TOKEN Loving how Fulham looks like a playoff team . TOPIC_NotReally	1
1021	Count the scars on your soul	0
1022	Big shocker that 2 of 8 called in	1
1023	"Does the word "" counter-productive "" ever mean anything to people when they sit around and dream up ideas to double their wage ?"	1
1024	Check out some things I have been really loving recently during the holiday season ! URL_TOKEN	0
1025	36 hours no food no drink going strong TOPIC_givemeabrew 🙏 EMOJI_816 EMOJI_688	1
1026	Another great day on the TOPIC_TTC .	1
1027	AUTHOR_TOKEN Damn . That would have made excellent thing to recount in autobiography ; p	0
1028	Could not agree more ! RT AUTHOR_TOKEN : Nothing makes me feel more special than receiving an automated DM .	1
1029	Photoset : babaybubblez : aquabreeze : disgustinghotels : all men But lets not forget In the real story , . . URL_TOKEN	0
1030	Thank you to all of the lovely people who come to work sick , or come to eat sick . . I appreciate your germs . .	1
1031	AUTHOR_TOKEN AUTHOR_TOKEN an e-reader would definitely help save my life if someone broke into my house . Good call	1
1032	Too late , thrown the TOPIC_PS4 out of the window last night cus i could not play URL_TOKEN	1
1033	They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I . . URL_TOKEN	0
1034	AUTHOR_TOKEN he lost his license not long after , mwahaha AUTHOR_TOKEN	1
1035	Stuck in traffic ! ! ! ☔ ️ ⚡ ️ TOPIC_mondays TOPIC_athensbyrain TOPIC_traffic TOPIC_ontheroad TOPIC_ontime ? TOPIC_sisters TOPIC_COOLURSTYLE . . URL_TOKEN	0
1036	"AUTHOR_TOKEN he has not been diagnosed w / bipolar disorder yet I am assuming ? He needs to "" beat "" his "" hard feeling "" emotions into submission ."	1
1037	AUTHOR_TOKEN I hope you know how much we really loved you here in Philly . To the greatest shortstop in Phillies history , thank you !	0
1038	"Watching the news being like ; "" oh this totally restored my faith in humanity . """	1
1039	AUTHOR_TOKEN Why not ? The House Committee has been very informative thus far ! ! ! | TOPIC_UniteBlue	1
1040	My favorite dreams are the ones where you wake up covered in tears .	1
1041	Had an insomnia cookie and now I can not sleep	1
1042	AUTHOR_TOKEN how do you like that loss son ?	0
1043	You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack	1
1044	I am going to Finnish all my homework and get caught up on everything over the break URL_TOKEN	1
1045	"TOPIC_LeBron TOPIC_James : ' TOPIC_Violence TOPIC_is TOPIC_the TOPIC_answer ' : LeBron James said Thursday that "" violence is not the answer and . . URL_TOKEN"	0
1046	Pulis is available . Will guarantee we stay up	1
1047	TOPIC_sorry TOPIC_sorry I always do this . . TOPIC_cant TOPIC_help TOPIC_it TOPIC_im TOPIC_an TOPIC_asshole TOPIC_like TOPIC_that URL_TOKEN	0
1048	Cats are so cute I wish I was not allergic EMOJI_816 EMOJI_816	0
1049	AUTHOR_TOKEN kabhi I am messier than usual messy wesay EMOJI_789 I need chai & I am resting for last 2 days . May be this is the reason .	0
1050	Claybo Dawson and I are AUTHOR_TOKEN ' s TOPIC_squadgoals EMOJI_777	0
1051	AUTHOR_TOKEN Email me when you need a friend . . always here to chat , I have been there many many times so right with you xx	0
1052	AUTHOR_TOKEN My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups ! !	1
1053	Love scooping feed bunks before we can feed calves	1
1054	"Do . . or do not . There is no try . - TOPIC_Yoda "" Do . Do not . Try . Try again . Repeat until you get it right . "" - TOPIC_JarrodDavis"	0
1055	AUTHOR_TOKEN bruhh I just saw a license plate that had the letters FDB EMOJI_769	0
1056	Just in case anyone was wondering , Veni Vidi Vici in Spanish is Vine Vi Vencí TOPIC_studybreaks TOPIC_UMDFinalsWeek	0
1057	Honking at me whilst you drive past - so romantic , it makes me want to trace you through your number plate and be with you forever	1
1058	No . Its actually not Friday . Today we proudly present ☆ Sunday ~ ! ☆ So . . GO ENJOY YOUR SUNDAY .	0
1059	Few things are more amazingly wonderful than getting up early on a Monday_morning to start the work week ! ! ! TOPIC_needmoresleep EMOJI_796 💤 EMOJI_805	1
1060	And people start to drink . . Means fun	1
1061	TOPIC_Patriots TOPIC_report TOPIC_card : TOPIC_Grades TOPIC_half bad : Tom Brady throws under pressure in the 2nd quarter during Sundays URL_TOKEN	0
1062	New Years Eve is generally the most overrated party of the year . It 's supposed to be a huge shindig , but usually I am disappointed .	0
1063	I love being unappreciated	1
1064	Look ! : TOPIC_Poulan TOPIC_Chainsaw TOPIC_New URL_TOKEN TOPIC_shopping TOPIC_chain TOPIC_saws TOPIC_start TOPIC_starting TOPIC_will TOPIC_wont	0
1065	"AUTHOR_TOKEN Because your "" sarcastic "" ?"	1
1066	It 's 8:46 and I am ready for bed .	0
1067	Ouch that hurt EMOJI_769	1
1068	TOPIC_Australia - - Eight TOPIC_children TOPIC_killed in Australia in TOPIC_reported TOPIC_mass TOPIC_stabbing . URL_TOKEN via AUTHOR_TOKEN	0
1069	The Penguins cancelled their morning skate today . . due to icy conditions . TOPIC_butseriouslytheroadsarebad	1
1070	Bad Idea When You climb on the mountain URL_TOKEN	0
1071	I love math , I am so amped for my final like 7 hours from now . I hardly studied for it . TOPIC_IBeenDoingIntegralsSinceThe5thGrade EMOJI_771 EMOJI_799 EMOJI_769 EMOJI_789 EMOJI_821 EMOJI_795 EMOJI_811	1
1072	I am so afraid .	1
1073	AUTHOR_TOKEN absolutely shocking that the lamestream media has not picked up on this TOPIC_mediabias AUTHOR_TOKEN AUTHOR_TOKEN	0
